f0,y
-0.141143784603229,0
1.1287357720001618,1
-0.8998322217855275,0
-0.27717763002955,0
-0.15264281168018345,0
-0.665908393411628,0
1.6642652925589325,1
0.636711764726303,1
1.6824759301582772,1
0.35572201701099543,1
0.9996114222843351,1
-0.8032220033315789,0
-0.2543226898598938,0
-2.1082812048530926,0
2.400472405871974,1
-2.180167398240686,0
0.1593219324504367,1
1.6160729267872256,1
-0.4407227964416931,0
1.7107754595905904,1
-0.23421043423050192,0
-0.13437455027889367,0
0.4606381707997621,1
0.3408405024696338,1
1.8762568951332268,1
-0.6708134611559221,0
2.750177545689029,1
0.30633917129416277,1
-1.0643776882005656,0
0.3082666684963453,1
-0.6357506724038402,0
0.8716909369164972,1
0.5944442497481907,1
-2.0649007206964303,0
0.2208417502292579,1
1.793886506207469,1
-0.01435025924551181,0
-0.570992960591439,0
0.5184536746013507,1
-2.2590126287981307,0
-1.6944628739367045,0
0.2840399284591747,1
1.9630172222331241,1
-0.7521077306523978,0
0.01752118394500435,1
0.16763533529011543,0
-0.9495751749073005,0
-1.9855975411708802,0
-1.6721684888574124,0
0.4609874636963709,1
-1.6836807769420368,0
1.9722668569449318,1
1.6173133746468402,1
0.31137711561996995,1
0.9680807737961024,1
0.12084563077320853,1
2.2690371652869192,1
-1.395988867837258,0
0.5991149341635061,1
-1.5236255368452405,0
0.6181413052858064,1
-0.5431019628945368,0
0.8187186203253123,1
-0.7535659191945884,0
0.8899356410035376,1
1.618752879079524,1
0.5652070137359394,1
0.16578269013176572,1
-0.09168961778972598,1
0.23266307798449148,1
-0.222104866977051,0
0.4719600564835775,1
1.8748161038696778,1
1.5960361815184707,1
-0.45892367479086826,0
0.270998402002083,1
-0.1648038765134816,0
-0.8527862002073678,0
-0.23495413060854464,1
-1.4366756215324263,0
-0.023589419702318093,0
-0.7142235568895781,0
0.5552192292688098,1
1.5363808912932404,1
-0.17562939046486026,0
-0.022557236603043762,0
-2.1684639741837293,0
-0.038243227740490604,0
0.08125273233685282,1
1.5661175859239702,1
2.0511991603264628,1
-0.95611608631695,0
-0.6892555235729889,0
-1.6126115028283226,0
-1.894692946750411,0
-2.1607147818676298,0
-1.1222456460358967,0
-0.5400119924298807,0
0.010416237606130307,1
-0.022783765420036017,1
1.8731358313636464,1
0.30665106007090126,1
0.26158289046258565,1
-1.9825671067061834,0
-0.8099712618764281,0
-0.6488179827963813,0
-2.240754553811312,0
-2.6309298574284714,0
0.049419428477405214,1
-1.3624103677561585,0
1.3554500721454965,1
0.12248584455759576,1
0.1694319573143963,1
1.2054285999108434,1
-1.859759982445631,0
-1.467626359444879,0
-1.1123915642316557,0
-0.23629139587406023,0
-0.17184650241063293,0
1.4428446970795843,1
0.16234795769905175,1
-1.1695972893427784,0
0.09467866649818668,0
-0.1723391131286316,1
0.48140719985575087,1
0.640223826592563,1
-2.526858716750315,0
1.4610859431531615,1
-1.7129997106031705,0
-0.8171263283529553,0
0.29960972066370906,1
-1.260403397970026,0
-1.223194578405279,0
0.6842059006961311,1
1.148381411984547,1
1.3651032597151462,1
